385 [2.633, 0.0, 0.0, 0.0, -0.235, -0.006, 0]
386 [2.494, 0.0, 0.0, 0.0, -0.235, -0.006, 0]
389 [2.633, 0.0, 0.0, 0.0, -0.228, 0.0, 0]
390 [2.633, 0.0, 0.0, 0.0, -0.235, -0.006, 0]
392 [2.772, 0.0, 0.0, 0.0, -0.221, 0.0, 0]
394 [2.633, 0.0, 0.0, 0.0, -0.221, 0.0, 0]
396 [2.772, -0.143, 0.0, 0.0, -0.228, 0.0, 0]
398 [2.772, -0.287, 0.106, 0.0, -0.228, 0.0, 0]
400 [2.633, -0.287, 0.106, 0.0, -0.235, 0.0, 0]
402 [2.633, -0.143, 0.0, 0.0, -0.242, 0.0, 0]
404 [2.772, 0.0, 0.0, 0.0, -0.242, 0.0, 0]
406 [2.91, -0.143, 0.0, -0.006, -0.249, 0.0, 0]
408 [2.633, -0.143, 0.106, 0.0, -0.256, -0.006, 0]
410 [2.772, -0.143, 0.212, 0.0, -0.256, 0.0, 0]
412 [2.772, -0.287, 0.106, 0.0, -0.242, -0.013, 0]
414 [2.772, -0.143, 0.212, 0.0, -0.249, -0.006, 0]
416 [2.633, 0.0, 0.106, 0.0, -0.256, 0.0, 0]
418 [2.772, 0.0, 0.106, -0.006, -0.249, 0.0, 0]
420 [2.633, -0.143, 0.0, 0.0, -0.242, 0.0, 0]
422 [2.772, -0.143, 0.0, -0.006, -0.249, 0.0, 0]
424 [2.772, -0.143, 0.0, 0.0, -0.256, -0.006, 0]
426 [2.91, 0.0, 0.0, 0.0, -0.263, 0.0, 0]
428 [3.049, -0.287, 0.106, -0.006, -0.263, 0.0, 0]
430 [2.91, -0.287, 0.212, -0.006, -0.249, 0.0, 0]
432 [2.91, -0.143, 0.212, 0.0, -0.249, -0.006, 0]
434 [3.049, -0.143, 0.212, 0.0, -0.249, 0.0, 0]
436 [3.049, -0.287, 0.318, 0.0, -0.256, -0.006, 0]
438 [3.049, -0.143, 0.318, 0.0, -0.263, -0.013, 0]
440 [2.91, 0.0, 0.212, -0.006, -0.27, -0.006, 0]
442 [3.326, -0.143, 0.106, 0.0, -0.27, -0.006, 0]
444 [3.049, -0.143, 0.106, 0.0, -0.27, -0.013, 0]
446 [2.91, -0.143, 0.0, 0.0, -0.27, -0.006, 0]
448 [3.049, -0.287, 0.0, 0.0, -0.263, 0.0, 0]
450 [2.91, -0.287, 0.0, 0.0, -0.27, 0.0, 0]
452 [2.91, -0.143, -0.106, 0.0, -0.27, 0.0, 0]
454 [3.049, -0.143, 0.0, 0.0, -0.27, 0.0, 0]
456 [2.91, -0.143, -0.106, 0.0, -0.278, 0.0, 0]
458 [2.772, -0.143, 0.0, 0.0, -0.263, 0.0, 0]
460 [3.049, -0.287, 0.212, 0.0, -0.27, -0.006, 0]
462 [3.188, -0.143, 0.106, 0.0, -0.263, -0.006, 0]
464 [3.326, -0.143, 0.106, 0.0, -0.263, 0.0, 0]
466 [3.188, -0.143, 0.212, -0.006, -0.263, 0.0, 0]
468 [3.188, 0.0, 0.0, -0.006, -0.27, 0.0, 0]
470 [3.188, 0.0, 0.0, 0.0, -0.27, 0.0, 0]
472 [3.188, -0.143, 0.0, 0.0, -0.278, 0.0, 0]
474 [3.049, -0.143, 0.106, 0.0, -0.27, 0.0, 0]
476 [3.188, -0.287, 0.212, 0.0, -0.278, 0.0, 0]
478 [3.049, -0.143, 0.106, 0.0, -0.278, 0.0, 0]
480 [3.049, 0.0, 0.106, 0.0, -0.278, 0.0, 0]
482 [3.188, -0.143, 0.0, 0.0, -0.278, -0.013, 0]
484 [3.326, -0.143, 0.0, 0.0, -0.278, -0.006, 0]
486 [3.465, -0.143, 0.212, 0.0, -0.27, 0.0, 0]
488 [3.465, 0.0, 0.212, 0.0, -0.263, 0.0, 0]
490 [3.326, -0.287, 0.106, 0.0, -0.263, -0.006, 0]
492 [3.326, 0.0, 0.106, 0.0, -0.263, 0.0, 0]
494 [3.326, -0.143, 0.0, 0.0, -0.263, 0.0, 0]
496 [3.326, -0.287, 0.0, -0.006, -0.27, 0.0, 0]
498 [3.326, -0.287, 0.0, -0.006, -0.278, 0.0, 0]
501 [3.326, -0.143, 0.0, -0.006, -0.285, -0.006, 0]
502 [3.326, -0.143, 0.106, 0.0, -0.285, -0.013, 0]
504 [3.326, -0.287, 0.0, 0.0, -0.285, -0.02, 0]
506 [3.326, -0.143, 0.106, 0.0, -0.285, -0.013, 0]
508 [3.188, -0.143, 0.106, 0.0, -0.278, -0.006, 0]
510 [3.326, -0.143, 0.0, 0.0, -0.285, -0.006, 0]
512 [3.465, 0.0, 0.106, 0.0, -0.285, 0.0, 0]
514 [3.465, 0.0, 0.106, -0.006, -0.285, 0.0, 0]
516 [3.326, -0.143, 0.0, -0.006, -0.285, 0.0, 0]
518 [3.326, -0.287, 0.0, 0.0, -0.285, -0.006, 0]
520 [3.326, -0.143, 0.106, 0.0, -0.285, -0.006, 0]
522 [3.326, -0.143, 0.212, 0.0, -0.285, -0.006, 0]
524 [3.326, -0.143, 0.106, 0.0, -0.285, -0.006, 0]
526 [3.326, -0.143, 0.106, 0.0, -0.292, 0.0, 0]
528 [3.188, -0.143, 0.106, 0.0, -0.292, 0.0, 0]
530 [3.326, -0.143, 0.0, 0.0, -0.285, 0.0, 0]
532 [3.326, 0.0, 0.0, 0.0, -0.285, 0.0, 0]
534 [3.465, -0.143, 0.0, 0.0, -0.278, 0.0, 0]
536 [3.465, -0.143, 0.0, -0.006, -0.285, 0.0, 0]
538 [3.326, 0.0, 0.0, -0.006, -0.285, 0.0, 0]
540 [3.603, -0.143, 0.0, 0.0, -0.278, 0.0, 0]
542 [3.465, -0.287, 0.0, -0.006, -0.278, 0.0, 0]
544 [3.326, 0.0, 0.106, 0.0, -0.285, 0.0, 0]
546 [3.465, -0.143, 0.0, -0.006, -0.285, 0.006, 0]
548 [3.326, -0.143, 0.0, -0.006, -0.292, 0.006, 0]
550 [3.465, -0.143, 0.0, -0.006, -0.292, 0.0, 0]
552 [3.188, -0.143, 0.0, -0.006, -0.285, 0.0, 0]
554 [3.465, 0.0, 0.106, -0.006, -0.285, 0.0, 0]
556 [3.603, -0.143, 0.0, 0.0, -0.285, 0.0, 0]
558 [3.603, -0.287, 0.0, 0.0, -0.285, 0.0, 0]
560 [3.465, -0.143, 0.0, -0.006, -0.285, 0.0, 0]
562 [3.188, -0.431, 0.106, -0.006, -0.285, 0.0, 0]
564 [3.326, -0.287, 0.0, 0.0, -0.278, 0.0, 0]
566 [3.188, -0.287, 0.0, 0.0, -0.278, 0.0, 0]
568 [3.326, -0.287, 0.0, 0.0, -0.285, 0.0, 0]
570 [3.326, -0.431, 0.0, 0.0, -0.285, 0.0, 0]
572 [3.188, -0.287, 0.0, -0.006, -0.278, 0.0, 0]
574 [3.465, -0.143, 0.0, -0.006, -0.285, -0.006, 0]
576 [3.326, -0.287, 0.0, -0.013, -0.278, 0.0, 0]
578 [3.326, -0.431, 0.0, -0.006, -0.292, -0.013, 0]
580 [3.049, -0.287, 0.0, -0.006, -0.292, -0.013, 0]
582 [3.326, -0.431, 0.106, -0.006, -0.292, -0.02, 0]
584 [3.326, -0.431, 0.0, -0.006, -0.292, -0.013, 0]
586 [3.465, -0.287, 0.0, -0.006, -0.285, -0.006, 0]
588 [3.188, -0.287, 0.0, -0.013, -0.285, 0.0, 0]
590 [3.188, -0.287, 0.0, -0.006, -0.292, 0.0, 0]
592 [3.326, -0.431, 0.0, -0.006, -0.292, 0.0, 0]
594 [3.465, -0.287, 0.106, -0.006, -0.292, -0.006, 0]
596 [3.326, -0.287, 0.106, -0.006, -0.292, -0.006, 0]
598 [3.465, -0.287, 0.0, 0.0, -0.285, 0.0, 0]
600 [3.603, -0.287, 0.106, 0.0, -0.285, -0.006, 0]
602 [3.326, -0.431, 0.0, -0.006, -0.285, -0.006, 0]
604 [3.465, -0.431, 0.106, -0.013, -0.285, -0.006, 0]
606 [3.326, -0.287, 0.0, -0.013, -0.292, 0.0, 0]
608 [3.603, 0.0, 0.0, -0.006, -0.292, -0.013, 0]
610 [3.326, -0.143, 0.0, -0.006, -0.299, -0.006, 0]
612 [3.465, -0.143, 0.0, 0.0, -0.306, -0.006, 0]
614 [3.465, -0.287, 0.106, 0.0, -0.299, -0.006, 0]
616 [3.326, -0.287, 0.0, 0.0, -0.306, -0.013, 0]
618 [3.603, -0.287, 0.0, -0.006, -0.299, -0.013, 0]
620 [3.603, -0.287, 0.0, -0.006, -0.292, -0.006, 0]
622 [3.465, -0.287, 0.0, -0.006, -0.299, -0.013, 0]
624 [3.603, -0.287, 0.0, -0.006, -0.306, -0.006, 0]
626 [3.742, -0.287, 0.0, -0.013, -0.306, 0.0, 0]
628 [3.742, -0.143, 0.0, -0.006, -0.306, -0.006, 0]
630 [3.742, -0.287, 0.0, 0.0, -0.306, -0.006, 0]
632 [3.465, -0.143, 0.0, 0.0, -0.306, -0.006, 0]
634 [3.742, -0.287, 0.0, -0.006, -0.306, 0.0, 0]
636 [3.465, -0.287, 0.0, 0.0, -0.306, 0.0, 0]
638 [3.465, -0.431, 0.0, 0.0, -0.306, -0.006, 0]
640 [3.465, -0.431, 0.0, 0.0, -0.306, 0.0, 0]
642 [3.465, -0.575, 0.0, 0.0, -0.306, 0.0, 0]
644 [3.603, -0.287, -0.106, 0.0, -0.306, 0.0, 0]
646 [3.742, -0.143, -0.212, 0.0, -0.299, 0.0, 0]
647 [3.603, -0.143, -0.106, -0.006, -0.299, -0.013, 0]
650 [3.465, -0.287, 0.0, -0.013, -0.306, -0.02, 0]
651 [3.465, -0.431, 0.0, -0.013, -0.306, -0.013, 0]
653 [3.326, -0.431, 0.0, -0.006, -0.299, -0.006, 0]
655 [3.465, -0.431, 0.106, -0.006, -0.285, -0.013, 0]
657 [3.465, -0.431, 0.0, -0.006, -0.299, -0.013, 0]
659 [3.603, -0.431, 0.0, -0.006, -0.292, -0.013, 0]
661 [3.465, -0.287, 0.0, -0.006, -0.278, -0.013, 0]
663 [3.603, -0.575, 0.0, 0.0, -0.285, -0.006, 0]
665 [3.326, -0.431, 0.0, 0.0, -0.285, 0.0, 0]
667 [3.326, -0.431, -0.106, 0.0, -0.285, 0.0, 0]
669 [3.326, -0.431, -0.106, -0.006, -0.278, 0.0, 0]
671 [3.465, -0.431, 0.0, -0.006, -0.285, 0.0, 0]
673 [3.326, -0.287, 0.0, -0.006, -0.285, -0.006, 0]
675 [3.465, -0.575, 0.0, 0.0, -0.292, 0.0, 0]
677 [3.465, -0.431, 0.0, 0.0, -0.292, -0.006, 0]
679 [3.465, -0.287, 0.0, 0.0, -0.278, -0.006, 0]
681 [3.603, -0.287, 0.0, 0.0, -0.278, -0.013, 0]
683 [3.465, -0.287, 0.106, 0.0, -0.278, -0.013, 0]
685 [3.326, -0.143, 0.0, -0.006, -0.278, -0.006, 0]
687 [3.326, -0.431, 0.0, -0.006, -0.27, 0.0, 0]
689 [3.188, -0.431, 0.106, -0.006, -0.27, -0.006, 0]
691 [3.188, 0.0, 0.0, -0.006, -0.27, 0.0, 0]
693 [3.326, 0.0, 0.0, -0.013, -0.27, 0.0, 0]
695 [3.326, -0.143, 0.0, -0.006, -0.27, 0.0, 0]
697 [3.188, -0.287, 0.0, 0.0, -0.27, -0.013, 0]
699 [3.188, -0.143, 0.0, 0.0, -0.263, -0.006, 0]
701 [3.188, -0.287, 0.0, 0.0, -0.263, 0.0, 0]
703 [3.326, -0.431, 0.0, 0.0, -0.263, -0.006, 0]
705 [3.326, -0.287, 0.0, 0.0, -0.256, 0.0, 0]
707 [3.326, -0.287, 0.0, 0.0, -0.256, 0.0, 0]
709 [3.188, -0.431, 0.0, 0.0, -0.27, 0.0, 0]
711 [3.049, -0.431, 0.0, 0.0, -0.263, 0.0, 0]
713 [2.91, -0.431, 0.0, -0.006, -0.263, -0.006, 0]
715 [2.91, -0.431, -0.106, -0.006, -0.27, -0.006, 0]
717 [3.049, -0.575, -0.106, -0.006, -0.263, -0.006, 0]
719 [3.049, -0.431, -0.106, -0.006, -0.256, -0.006, 0]
721 [2.91, -0.431, 0.106, -0.006, -0.256, 0.0, 0]
723 [3.049, -0.431, 0.0, -0.006, -0.256, 0.0, 0]
725 [2.91, -0.287, 0.106, -0.013, -0.249, 0.0, 0]
727 [3.049, -0.143, 0.0, -0.006, -0.249, 0.0, 0]
729 [2.91, -0.143, 0.106, -0.006, -0.242, 0.0, 0]
731 [2.91, -0.143, 0.0, -0.006, -0.249, -0.006, 0]
733 [2.91, 0.0, 0.0, 0.0, -0.249, 0.0, 0]
735 [2.772, -0.143, 0.0, 0.0, -0.242, 0.0, 0]
737 [2.91, 0.0, 0.0, 0.0, -0.235, 0.0, 0]
739 [2.91, -0.287, 0.0, 0.0, -0.235, 0.0, 0]
741 [2.772, 0.0, 0.0, 0.0, -0.228, 0.0, 0]
743 [2.772, -0.143, 0.0, 0.0, -0.228, 0.0, 0]
745 [2.772, -0.287, -0.106, 0.0, -0.228, -0.006, 0]
747 [2.633, -0.287, 0.0, 0.0, -0.221, 0.0, 0]
749 [2.494, 0.0, 0.0, 0.0, -0.213, -0.006, 0]
751 [2.494, -0.143, 0.0, 0.0, -0.213, 0.0, 0]
753 [2.494, -0.431, 0.0, 0.0, -0.199, 0.0, 0]
755 [2.494, -0.287, 0.0, 0.0, -0.213, -0.006, 0]
757 [2.494, -0.287, 0.0, -0.006, -0.213, -0.006, 0]
759 [2.356, -0.287, 0.0, -0.006, -0.206, -0.006, 0]
761 [2.356, -0.287, 0.106, -0.006, -0.213, -0.006, 0]
763 [2.217, -0.287, 0.0, -0.013, -0.206, -0.006, 0]
765 [2.217, 0.0, 0.0, -0.006, -0.206, -0.006, 0]
767 [2.079, -0.143, 0.0, -0.006, -0.206, -0.006, 0]
769 [2.217, -0.143, 0.0, -0.006, -0.199, -0.006, 0]
771 [1.94, -0.143, 0.0, -0.006, -0.206, -0.013, 0]
773 [1.94, -0.143, 0.0, -0.006, -0.192, -0.013, 0]
775 [1.801, 0.0, 0.106, -0.006, -0.185, -0.006, 0]
777 [1.94, -0.143, 0.0, -0.006, -0.185, 0.0, 0]
779 [1.94, -0.143, 0.0, 0.0, -0.178, -0.006, 0]
781 [1.801, 0.0, 0.0, 0.0, -0.192, -0.013, 0]
783 [1.801, 0.0, 0.106, -0.006, -0.178, 0.0, 0]
785 [1.663, -0.143, 0.0, 0.0, -0.171, 0.0, 0]
